"device_info_serial","date_time","latitude","longitude","altitude","pressure","temperature","satellites_used","gps_fixtime","positiondop","h_accuracy","v_accuracy","x_speed","y_speed","z_speed","speed_accuracy","location","userflag","speed_3d","speed_2d","direction","altitude_agl"
"847","2013-05-31 16:31:31","51.341671499999997","3.1777695000000001","10","\N","21","4","51.100000000000001","5.2000000000000002","8.0999999999999996","11.199999999999999","0.089999999999999997","0.059999999999999998","0.10000000000000001","2.1000000000000001","0101000020E610000068CF656A126C0940D53C47E4BBAB4940","0","0.14730919862656236","0.055876455201375748","100.623787517538","8"
"847","2013-05-31 16:32:34","51.341686899999999","3.1777894","10","\N","21.100000000000001","4","18.300000000000001","5.2999999999999998","7.5","12.300000000000001","0.11","-0.080000000000000002","-0.14999999999999999","2.5","0101000020E61000008C9A54D91C6C09405E7C7665BCAB4940","0","0.20248456731316586","0.19587974626962559","-153.965254781003","8"
"847","2013-05-31 16:33:37","51.341681899999998","3.1777861000000001","10","\N","21.100000000000001","4","17.399999999999999","5.2999999999999998","8.8000000000000007","16.800000000000001","-0.17000000000000001","0","-0.33000000000000002","2.8999999999999999","0101000020E61000009377691E1B6C09404C11853BBCAB4940","0","0.3712142238654117","0.07419722869497436","172.703109306584","8"
"847","2013-05-31 16:34:41","51.341684600000001","3.1777834999999999","8","\N","21.5","4","17.399999999999999","5.4000000000000004","8","11","0.029999999999999999","0.059999999999999998","-0.089999999999999997","2.1099999999999999","0101000020E6100000B72572C1196C0940FF452B52BCAB4940","0","0.11224972160321824","0.1007506217317499","144.68244244537","6"
"847","2013-05-31 16:36:09","51.341673100000001","3.1777896000000001","8","\N","21.899999999999999","5","41.200000000000003","3","5.5","6.7000000000000002","0.14999999999999999","-0.10000000000000001","-0.12","1.3400000000000001","0101000020E6100000278D2CF41C6C09402336B3F1BBAB4940","0","0.21656407827707713","0.21653395618498375","-150.032252355346","6"
"847","2013-05-31 16:37:34","51.341667600000001","3.1777905","7","\N","22.199999999999999","5","46.200000000000003","3.1000000000000001","5.5999999999999996","6.7000000000000002","-0.39000000000000001","0.19","-0.19","1.53","0101000020E6100000DF50F86C1D6C0940290D90C3BBAB4940","0","0.47360320944858469","0.27576486483375384","50.0255893161615","5"
"847","2013-05-31 16:38:15","51.341665800000001","3.1777904000000001","10","\N","22.600000000000001","5","7.5","3.1000000000000001","6.4000000000000004","7.5","-0.080000000000000002","-0.14999999999999999","-0.050000000000000003","1.2","0101000020E610000092578C5F1D6C0940B29476B4BBAB4940","0","0.1772004514666935","0.1501281934257683","-75.4822299551522","7"
"847","2013-05-31 16:39:03","51.341687","3.1778512999999999","8","\N","22.399999999999999","5","7.5","3.1000000000000001","6.5999999999999996","7.2000000000000002","-0.059999999999999998","0.13","-0.050000000000000003","1.1899999999999999","0101000020E61000009F68684D3D6C0940F33B4D66BCAB4940","0","0.15165750888103102","0.13349529742884073","85.7385307814343","6"
"847","2013-05-31 16:39:51","51.341674500000003","3.1778464999999998","9","\N","22.800000000000001","5","7.5","3.1000000000000001","6.5999999999999996","7.7999999999999998","-0.01","-0.12","0.050000000000000003","1.23","0101000020E61000001DAA29C93A6C094047B071FDBBAB4940","0","0.13038404810405299","0.12719703308693489","-69.6538652850468","7"
"847","2013-05-31 16:40:39","51.341665999999996","3.1778463000000001","8","\N","22.699999999999999","5","7.5","3.2000000000000002","7.0999999999999996","8.4000000000000004","-0.10000000000000001","0.12","0","1.6299999999999999","0101000020E610000083B751AE3A6C0940DB1324B6BBAB4940","0","0.15620499351813311","0.14495138560984877","59.8638587914854","5"
